image_id,class,xmin,ymin,xmax,ymax,image_id_str,box_area,path,width,height,x1n,y1n,x2n,y2n
2328,car,347,336,542,478,00002328,27690,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002328.jpg,720,480,0.48194444444444445,0.7,0.7527777777777778,0.9958333333333333
2329,car,540,233,665,323,00002329,11250,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002329.jpg,720,480,0.75,0.48541666666666666,0.9236111111111112,0.6729166666666667
2330,single_unit_truck,547,132,716,414,00002330,47658,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002330.jpg,720,480,0.7597222222222222,0.275,0.9944444444444445,0.8625
2331,car,118,363,376,479,00002331,29928,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002331.jpg,720,480,0.1638888888888889,0.75625,0.5222222222222223,0.9979166666666667
2332,car,161,186,314,274,00002332,13464,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002332.jpg,720,480,0.22361111111111112,0.3875,0.4361111111111111,0.5708333333333333
2333,car,182,226,412,372,00002333,33580,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002333.jpg,720,480,0.25277777777777777,0.4708333333333333,0.5722222222222222,0.775
2334,car,1,173,123,240,00002334,8174,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002334.jpg,720,480,0.001388888888888889,0.36041666666666666,0.17083333333333334,0.5
2335,articulated_truck,1,94,138,225,00002335,17947,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002335.jpg,720,480,0.001388888888888889,0.19583333333333333,0.19166666666666668,0.46875
2336,motorized_vehicle,1,52,357,287,00002336,83660,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002336.jpg,720,480,0.001388888888888889,0.10833333333333334,0.49583333333333335,0.5979166666666667
2337,car,303,161,392,201,00002337,3560,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002337.jpg,720,480,0.42083333333333334,0.33541666666666664,0.5444444444444444,0.41875
2338,car,245,208,294,285,00002338,3773,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002338.jpg,720,480,0.3402777777777778,0.43333333333333335,0.4083333333333333,0.59375
2339,car,139,97,217,137,00002339,3120,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002339.jpg,342,228,0.4064327485380117,0.42543859649122806,0.6345029239766082,0.6008771929824561
2340,car,553,229,662,306,00002340,8393,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002340.jpg,720,480,0.7680555555555556,0.47708333333333336,0.9194444444444444,0.6375
2341,car,391,194,477,248,00002341,4644,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002341.jpg,720,480,0.5430555555555555,0.4041666666666667,0.6625,0.5166666666666667
2342,bus,230,198,445,330,00002342,28380,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002342.jpg,720,480,0.3194444444444444,0.4125,0.6180555555555556,0.6875
2343,work_van,25,86,159,155,00002343,9246,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002343.jpg,342,228,0.07309941520467836,0.37719298245614036,0.4649122807017544,0.6798245614035088
2344,car,1,225,224,344,00002344,26537,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002344.jpg,720,480,0.001388888888888889,0.46875,0.3111111111111111,0.7166666666666667
2345,car,128,99,196,141,00002345,2856,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002345.jpg,342,228,0.3742690058479532,0.4342105263157895,0.5730994152046783,0.618421052631579
2346,bus,249,133,615,387,00002346,92964,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002346.jpg,720,480,0.3458333333333333,0.27708333333333335,0.8541666666666666,0.80625
2347,articulated_truck,79,84,177,166,00002347,8036,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002347.jpg,720,480,0.10972222222222222,0.175,0.24583333333333332,0.3458333333333333
2348,bus,32,21,296,275,00002348,67056,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002348.jpg,720,480,0.044444444444444446,0.04375,0.4111111111111111,0.5729166666666666
2349,car,257,273,409,392,00002349,18088,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002349.jpg,720,480,0.35694444444444445,0.56875,0.5680555555555555,0.8166666666666667
2350,bus,0,159,565,479,00002350,180800,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002350.jpg,720,480,0.0,0.33125,0.7847222222222222,0.9979166666666667
2351,car,580,283,715,410,00002351,17145,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002351.jpg,720,480,0.8055555555555556,0.5895833333333333,0.9930555555555556,0.8541666666666666
2352,car,295,135,497,242,00002352,21614,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002352.jpg,720,480,0.4097222222222222,0.28125,0.6902777777777778,0.5041666666666667
2353,bus,257,112,558,284,00002353,51772,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002353.jpg,720,480,0.35694444444444445,0.23333333333333334,0.775,0.5916666666666667
2354,work_van,310,172,649,352,00002354,61020,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002354.jpg,720,480,0.4305555555555556,0.35833333333333334,0.9013888888888889,0.7333333333333333
2355,pickup_truck,3,329,209,471,00002355,29252,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002355.jpg,720,480,0.004166666666666667,0.6854166666666667,0.2902777777777778,0.98125
2356,car,44,139,148,189,00002356,5200,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002356.jpg,342,228,0.1286549707602339,0.6096491228070176,0.4327485380116959,0.8289473684210527
2357,pickup_truck,109,47,215,85,00002357,4028,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002357.jpg,342,228,0.31871345029239767,0.20614035087719298,0.6286549707602339,0.37280701754385964
2358,bus,92,189,385,331,00002358,41606,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002358.jpg,720,480,0.12777777777777777,0.39375,0.5347222222222222,0.6895833333333333
2359,pickup_truck,488,189,698,299,00002359,23100,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002359.jpg,720,480,0.6777777777777778,0.39375,0.9694444444444444,0.6229166666666667
2360,car,410,211,626,314,00002360,22248,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002360.jpg,720,480,0.5694444444444444,0.4395833333333333,0.8694444444444445,0.6541666666666667
2361,car,140,201,347,321,00002361,24840,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002361.jpg,720,480,0.19444444444444445,0.41875,0.48194444444444445,0.66875
2362,car,76,317,267,454,00002362,26167,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002362.jpg,720,480,0.10555555555555556,0.6604166666666667,0.37083333333333335,0.9458333333333333
2363,car,151,167,347,358,00002363,37436,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002363.jpg,720,480,0.20972222222222223,0.34791666666666665,0.48194444444444445,0.7458333333333333
2364,car,173,173,343,342,00002364,28730,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002364.jpg,720,480,0.24027777777777778,0.36041666666666666,0.47638888888888886,0.7125
2365,pickup_truck,194,289,386,406,00002365,22464,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002365.jpg,720,480,0.26944444444444443,0.6020833333333333,0.5361111111111111,0.8458333333333333
2366,car,413,60,449,87,00002366,972,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002366.jpg,720,480,0.5736111111111111,0.125,0.6236111111111111,0.18125
2367,car,491,57,549,81,00002367,1392,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002367.jpg,720,480,0.6819444444444445,0.11875,0.7625,0.16875
2368,car,381,220,567,380,00002368,29760,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002368.jpg,720,480,0.5291666666666667,0.4583333333333333,0.7875,0.7916666666666666
2369,car,539,145,719,249,00002369,18720,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002369.jpg,720,480,0.7486111111111111,0.3020833333333333,0.9986111111111111,0.51875
2370,car,522,149,625,228,00002370,8137,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002370.jpg,720,480,0.725,0.3104166666666667,0.8680555555555556,0.475
2371,pickup_truck,469,80,633,150,00002371,11480,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002371.jpg,720,480,0.6513888888888889,0.16666666666666666,0.8791666666666667,0.3125
2372,work_van,267,221,414,313,00002372,13524,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002372.jpg,720,480,0.37083333333333335,0.46041666666666664,0.575,0.6520833333333333
2373,car,274,139,500,247,00002373,24408,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002373.jpg,720,480,0.38055555555555554,0.28958333333333336,0.6944444444444444,0.5145833333333333
2374,car,340,262,500,426,00002374,26240,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002374.jpg,720,480,0.4722222222222222,0.5458333333333333,0.6944444444444444,0.8875
2375,work_van,131,86,204,135,00002375,3577,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002375.jpg,342,228,0.3830409356725146,0.37719298245614036,0.5964912280701754,0.5921052631578947
2376,bus,85,99,372,299,00002376,57400,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002376.jpg,720,480,0.11805555555555555,0.20625,0.5166666666666667,0.6229166666666667
2377,bus,232,66,433,291,00002377,45225,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002377.jpg,720,480,0.32222222222222224,0.1375,0.6013888888888889,0.60625
2378,car,77,122,264,266,00002378,26928,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002378.jpg,720,480,0.10694444444444444,0.25416666666666665,0.36666666666666664,0.5541666666666667
2379,car,194,234,317,298,00002379,7872,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002379.jpg,720,480,0.26944444444444443,0.4875,0.44027777777777777,0.6208333333333333
2380,pickup_truck,96,239,489,421,00002380,71526,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002380.jpg,720,480,0.13333333333333333,0.4979166666666667,0.6791666666666667,0.8770833333333333
2381,motorized_vehicle,218,25,298,90,00002381,5200,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002381.jpg,720,480,0.30277777777777776,0.052083333333333336,0.41388888888888886,0.1875
2382,pickup_truck,205,62,291,102,00002382,3440,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002382.jpg,342,228,0.5994152046783626,0.2719298245614035,0.8508771929824561,0.4473684210526316
2383,car,354,226,543,369,00002383,27027,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002383.jpg,720,480,0.49166666666666664,0.4708333333333333,0.7541666666666667,0.76875
2384,car,253,283,559,478,00002384,59670,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002384.jpg,720,480,0.35138888888888886,0.5895833333333333,0.7763888888888889,0.9958333333333333
2385,bus,230,58,441,296,00002385,50218,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002385.jpg,720,480,0.3194444444444444,0.12083333333333333,0.6125,0.6166666666666667
2386,pickup_truck,0,48,369,479,00002386,159039,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002386.jpg,720,480,0.0,0.1,0.5125,0.9979166666666667
2387,car,320,337,541,479,00002387,31382,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002387.jpg,720,480,0.4444444444444444,0.7020833333333333,0.7513888888888889,0.9979166666666667
2389,work_van,2,136,248,290,00002389,37884,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002389.jpg,720,480,0.002777777777777778,0.2833333333333333,0.34444444444444444,0.6041666666666666
2390,car,108,98,230,155,00002390,6954,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002390.jpg,342,228,0.3157894736842105,0.4298245614035088,0.672514619883041,0.6798245614035088
2391,car,16,57,84,88,00002391,2108,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002391.jpg,342,228,0.04678362573099415,0.25,0.24561403508771928,0.38596491228070173
2392,car,575,218,675,283,00002392,6500,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002392.jpg,720,480,0.7986111111111112,0.45416666666666666,0.9375,0.5895833333333333
2393,car,530,280,712,377,00002393,17654,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002393.jpg,720,480,0.7361111111111112,0.5833333333333334,0.9888888888888889,0.7854166666666667
2394,pickup_truck,546,70,705,172,00002394,16218,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002394.jpg,720,480,0.7583333333333333,0.14583333333333334,0.9791666666666666,0.35833333333333334
2395,car,0,245,104,326,00002395,8424,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002395.jpg,720,480,0.0,0.5104166666666666,0.14444444444444443,0.6791666666666667
2396,car,364,344,521,479,00002396,21195,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002396.jpg,720,480,0.5055555555555555,0.7166666666666667,0.7236111111111111,0.9979166666666667
2397,pickup_truck,233,51,325,89,00002397,3496,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002397.jpg,342,228,0.6812865497076024,0.2236842105263158,0.9502923976608187,0.39035087719298245
2398,bus,139,94,355,236,00002398,30672,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002398.jpg,720,480,0.19305555555555556,0.19583333333333333,0.4930555555555556,0.49166666666666664
2399,car,339,77,476,135,00002399,7946,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002399.jpg,720,480,0.4708333333333333,0.16041666666666668,0.6611111111111111,0.28125
2400,car,171,178,365,265,00002400,16878,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002400.jpg,720,480,0.2375,0.37083333333333335,0.5069444444444444,0.5520833333333334
2401,car,504,155,715,267,00002401,23632,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002401.jpg,720,480,0.7,0.3229166666666667,0.9930555555555556,0.55625
2402,bus,370,144,637,333,00002402,50463,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002402.jpg,720,480,0.5138888888888888,0.3,0.8847222222222222,0.69375
2403,car,127,215,215,270,00002403,4840,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002403.jpg,720,480,0.1763888888888889,0.4479166666666667,0.2986111111111111,0.5625
2404,work_van,320,173,547,373,00002404,45400,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002404.jpg,720,480,0.4444444444444444,0.36041666666666666,0.7597222222222222,0.7770833333333333
2405,bus,526,121,602,165,00002405,3344,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002405.jpg,720,480,0.7305555555555555,0.2520833333333333,0.8361111111111111,0.34375
2406,bus,118,67,717,479,00002406,246788,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002406.jpg,720,480,0.1638888888888889,0.13958333333333334,0.9958333333333333,0.9979166666666667
2407,bus,0,196,287,479,00002407,81221,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002407.jpg,720,480,0.0,0.4083333333333333,0.39861111111111114,0.9979166666666667
2408,single_unit_truck,5,89,133,149,00002408,7680,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002408.jpg,342,228,0.014619883040935672,0.39035087719298245,0.3888888888888889,0.6535087719298246
2409,pickup_truck,119,33,249,101,00002409,8840,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002409.jpg,720,480,0.16527777777777777,0.06875,0.3458333333333333,0.21041666666666667
2410,pickup_truck,218,91,335,151,00002410,7020,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002410.jpg,342,228,0.6374269005847953,0.3991228070175439,0.97953216374269,0.6622807017543859
2411,car,245,88,278,114,00002411,858,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002411.jpg,342,228,0.716374269005848,0.38596491228070173,0.8128654970760234,0.5
2412,car,220,312,436,444,00002412,28512,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002412.jpg,720,480,0.3055555555555556,0.65,0.6055555555555555,0.925
2413,pickup_truck,236,93,338,151,00002413,5916,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002413.jpg,342,228,0.6900584795321637,0.40789473684210525,0.9883040935672515,0.6622807017543859
2414,pickup_truck,435,202,719,344,00002414,40328,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002414.jpg,720,480,0.6041666666666666,0.42083333333333334,0.9986111111111111,0.7166666666666667
2415,car,293,82,473,187,00002415,18900,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002415.jpg,720,480,0.40694444444444444,0.17083333333333334,0.6569444444444444,0.38958333333333334
2416,car,416,136,708,301,00002416,48180,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002416.jpg,720,480,0.5777777777777777,0.2833333333333333,0.9833333333333333,0.6270833333333333
2417,car,459,43,491,57,00002417,448,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002417.jpg,720,480,0.6375,0.08958333333333333,0.6819444444444445,0.11875
2418,car,150,63,310,135,00002418,11520,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002418.jpg,720,480,0.20833333333333334,0.13125,0.4305555555555556,0.28125
2419,pickup_truck,109,38,241,101,00002419,8316,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002419.jpg,720,480,0.15138888888888888,0.07916666666666666,0.3347222222222222,0.21041666666666667
2420,pickup_truck,253,81,572,249,00002420,53592,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002420.jpg,720,480,0.35138888888888886,0.16875,0.7944444444444444,0.51875
2421,car,371,275,663,479,00002421,59568,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002421.jpg,720,480,0.5152777777777777,0.5729166666666666,0.9208333333333333,0.9979166666666667
2422,car,222,252,531,479,00002422,70143,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002422.jpg,720,480,0.30833333333333335,0.525,0.7375,0.9979166666666667
2423,articulated_truck,97,30,626,160,00002423,68770,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002423.jpg,720,480,0.13472222222222222,0.0625,0.8694444444444445,0.3333333333333333
2424,car,68,71,102,89,00002424,612,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002424.jpg,342,228,0.19883040935672514,0.31140350877192985,0.2982456140350877,0.39035087719298245
2425,pickup_truck,97,178,266,277,00002425,16731,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002425.jpg,720,480,0.13472222222222222,0.37083333333333335,0.36944444444444446,0.5770833333333333
2426,car,90,194,227,273,00002426,10823,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002426.jpg,720,480,0.125,0.4041666666666667,0.31527777777777777,0.56875
2427,car,261,112,286,147,00002427,875,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002427.jpg,720,480,0.3625,0.23333333333333334,0.3972222222222222,0.30625
2428,car,216,134,497,253,00002428,33439,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002428.jpg,720,480,0.3,0.2791666666666667,0.6902777777777778,0.5270833333333333
2429,car,564,170,685,275,00002429,12705,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002429.jpg,720,480,0.7833333333333333,0.3541666666666667,0.9513888888888888,0.5729166666666666
2430,pickup_truck,221,175,501,278,00002430,28840,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002430.jpg,720,480,0.30694444444444446,0.3645833333333333,0.6958333333333333,0.5791666666666667
2431,pickup_truck,522,141,636,229,00002431,10032,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002431.jpg,720,480,0.725,0.29375,0.8833333333333333,0.47708333333333336
2432,car,536,115,709,205,00002432,15570,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002432.jpg,720,480,0.7444444444444445,0.23958333333333334,0.9847222222222223,0.4270833333333333
2433,car,290,343,576,479,00002433,38896,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002433.jpg,720,480,0.4027777777777778,0.7145833333333333,0.8,0.9979166666666667
2434,pickup_truck,139,46,245,83,00002434,3922,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002434.jpg,342,228,0.4064327485380117,0.20175438596491227,0.716374269005848,0.36403508771929827
2435,pickup_truck,310,58,579,187,00002435,34701,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002435.jpg,720,480,0.4305555555555556,0.12083333333333333,0.8041666666666667,0.38958333333333334
2436,articulated_truck,0,3,336,106,00002436,34608,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002436.jpg,342,228,0.0,0.013157894736842105,0.9824561403508771,0.4649122807017544
2437,car,461,174,706,396,00002437,54390,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002437.jpg,720,480,0.6402777777777777,0.3625,0.9805555555555555,0.825
2438,car,226,92,268,126,00002438,1428,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002438.jpg,342,228,0.6608187134502924,0.40350877192982454,0.783625730994152,0.5526315789473685
2439,car,3,319,163,433,00002439,18240,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002439.jpg,720,480,0.004166666666666667,0.6645833333333333,0.2263888888888889,0.9020833333333333
2440,car,277,156,481,334,00002440,36312,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002440.jpg,720,480,0.38472222222222224,0.325,0.6680555555555555,0.6958333333333333
2441,car,22,260,209,415,00002441,28985,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002441.jpg,720,480,0.030555555555555555,0.5416666666666666,0.2902777777777778,0.8645833333333334
2442,car,204,46,351,117,00002442,10437,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002442.jpg,720,480,0.2833333333333333,0.09583333333333334,0.4875,0.24375
2443,car,339,190,553,352,00002443,34668,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002443.jpg,720,480,0.4708333333333333,0.3958333333333333,0.7680555555555556,0.7333333333333333
2444,car,320,52,397,79,00002444,2079,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002444.jpg,720,480,0.4444444444444444,0.10833333333333334,0.5513888888888889,0.16458333333333333
2445,car,132,275,197,373,00002445,6370,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002445.jpg,720,480,0.18333333333333332,0.5729166666666666,0.27361111111111114,0.7770833333333333
2446,work_van,546,123,715,254,00002446,22139,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002446.jpg,720,480,0.7583333333333333,0.25625,0.9930555555555556,0.5291666666666667
2447,car,202,37,376,106,00002447,12006,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002447.jpg,720,480,0.28055555555555556,0.07708333333333334,0.5222222222222223,0.22083333333333333
2448,pickup_truck,139,40,261,86,00002448,5612,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002448.jpg,342,228,0.4064327485380117,0.17543859649122806,0.7631578947368421,0.37719298245614036
2449,pickup_truck,335,259,517,354,00002449,17290,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002449.jpg,720,480,0.4652777777777778,0.5395833333333333,0.7180555555555556,0.7375
2450,pickup_truck,274,177,390,249,00002450,8352,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002450.jpg,720,480,0.38055555555555554,0.36875,0.5416666666666666,0.51875
2451,car,277,200,415,309,00002451,15042,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002451.jpg,720,480,0.38472222222222224,0.4166666666666667,0.5763888888888888,0.64375
2453,motorized_vehicle,544,131,717,340,00002453,36157,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002453.jpg,720,480,0.7555555555555555,0.27291666666666664,0.9958333333333333,0.7083333333333334
2454,car,314,363,641,479,00002454,37932,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002454.jpg,720,480,0.4361111111111111,0.75625,0.8902777777777777,0.9979166666666667
2455,pickup_truck,487,113,579,177,00002455,5888,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002455.jpg,720,480,0.6763888888888889,0.23541666666666666,0.8041666666666667,0.36875
2456,car,442,279,688,399,00002456,29520,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002456.jpg,720,480,0.6138888888888889,0.58125,0.9555555555555556,0.83125
2457,articulated_truck,368,196,716,416,00002457,76560,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002457.jpg,720,480,0.5111111111111111,0.4083333333333333,0.9944444444444445,0.8666666666666667
2458,car,123,152,281,241,00002458,14062,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002458.jpg,720,480,0.17083333333333334,0.31666666666666665,0.3902777777777778,0.5020833333333333
2459,car,190,82,283,125,00002459,3999,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002459.jpg,342,228,0.5555555555555556,0.35964912280701755,0.827485380116959,0.5482456140350878
2460,bus,106,94,387,268,00002460,48894,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002460.jpg,720,480,0.14722222222222223,0.19583333333333333,0.5375,0.5583333333333333
2461,car,500,143,637,217,00002461,10138,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002461.jpg,720,480,0.6944444444444444,0.29791666666666666,0.8847222222222222,0.45208333333333334
2462,car,441,164,544,249,00002462,8755,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002462.jpg,720,480,0.6125,0.3416666666666667,0.7555555555555555,0.51875
2463,car,172,339,453,447,00002463,30348,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002463.jpg,720,480,0.2388888888888889,0.70625,0.6291666666666667,0.93125
2464,car,441,90,499,134,00002464,2552,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002464.jpg,720,480,0.6125,0.1875,0.6930555555555555,0.2791666666666667
2465,car,122,92,250,143,00002465,6528,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002465.jpg,342,228,0.3567251461988304,0.40350877192982454,0.7309941520467836,0.6271929824561403
2466,pickup_truck,0,93,98,140,00002466,4606,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002466.jpg,342,228,0.0,0.40789473684210525,0.28654970760233917,0.6140350877192983
2467,car,459,237,595,338,00002467,13736,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002467.jpg,720,480,0.6375,0.49375,0.8263888888888888,0.7041666666666667
2468,car,167,51,210,77,00002468,1118,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002468.jpg,342,228,0.48830409356725146,0.2236842105263158,0.6140350877192983,0.33771929824561403
2469,car,610,150,711,230,00002469,8080,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002469.jpg,720,480,0.8472222222222222,0.3125,0.9875,0.4791666666666667
2470,car,51,135,243,243,00002470,20736,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002470.jpg,720,480,0.07083333333333333,0.28125,0.3375,0.50625
2471,pickup_truck,427,235,714,395,00002471,45920,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00002471.jpg,720,480,0.5930555555555556,0.4895833333333333,0.9916666666666667,0.8229166666666666
